,state,time,avg,var
2999,kano,2010-12-01,27445.193541458833,761558.5006907067
3000,kano,2011-01-01,36001.71904027957,2356359.2184753246
3001,kano,2011-02-01,40360.393287106126,2713175.24647473
3002,kano,2011-03-01,39510.05865722415,2608320.5963244755
3003,kano,2011-04-01,38631.0825876624,2532608.891991113
3004,kano,2011-05-01,42636.46581995334,2983360.6123546194
3005,kano,2011-06-01,43271.06283375721,2913089.2502122098
3006,kano,2011-07-01,44885.6052450611,3157919.735457407
3007,kano,2011-08-01,41436.34715779218,2791865.4429462
3008,kano,2011-09-01,34718.31068268617,2233023.447428122
3009,kano,2011-10-01,31763.219574865274,1986697.5993874092
3010,kano,2011-11-01,27572.972051235418,1620502.267955721
3011,kano,2011-12-01,29050.75259525676,885822.6248213445
3012,kano,2012-01-01,40718.977787882744,2895705.7846052498
3013,kano,2012-02-01,42147.89584877119,2932485.5235658186
3014,kano,2012-03-01,41059.34636984509,2846479.0343581736
3015,kano,2012-04-01,39503.467700897585,2734615.7764529167
3016,kano,2012-05-01,44942.45491658814,3246353.8532940657
3017,kano,2012-06-01,46778.85674876904,3297588.648711959
3018,kano,2012-07-01,47105.214083287094,3468136.8127129665
3019,kano,2012-08-01,44548.52059952008,3180352.905103052
3020,kano,2012-09-01,36603.932089878894,2394072.809861922
3021,kano,2012-10-01,33846.93082082076,2259317.3512677904
3022,kano,2012-11-01,30120.89946459409,1881016.4624714688
3023,kano,2012-12-01,31145.671385960515,1036991.0715055707
3024,kano,2013-01-01,43075.666832978364,3237068.6480919686
3025,kano,2013-02-01,41678.752031906886,3088333.697810885
3026,kano,2013-03-01,41330.76615308221,3118014.5571429688
3027,kano,2013-04-01,41140.066191053294,3049188.1264189016
3028,kano,2013-05-01,45388.418228443166,3333219.572674995
3029,kano,2013-06-01,47204.45204980507,3500816.3513783715
3030,kano,2013-07-01,47522.40497136737,3648864.9873704636
3031,kano,2013-08-01,45845.774252743475,3618077.637467478
3032,kano,2013-09-01,38452.79999305503,2767613.102786283
3033,kano,2013-10-01,33486.170145569195,2314884.9913922157
3034,kano,2013-11-01,30820.74167507662,2061261.059152686
3035,kano,2013-12-01,31894.656528853586,1095715.7970036305
3036,kano,2014-01-01,40957.44064212741,3250891.656001099
3037,kano,2014-02-01,40234.89255768519,3140644.5016880454
3038,kano,2014-03-01,41641.68625121122,3300124.493090075
3039,kano,2014-04-01,42058.06751774218,3261415.976617705
3040,kano,2014-05-01,46413.48834350823,3791907.314139519
3041,kano,2014-06-01,48240.28342028106,3951542.6018211357
3042,kano,2014-07-01,48378.21428043787,3850711.2652758057
3043,kano,2014-08-01,46690.38148497487,3849178.1416928517
3044,kano,2014-09-01,41080.790427587934,3136411.097538783
3045,kano,2014-10-01,36176.3155010782,2748968.5373648633
3046,kano,2014-11-01,32200.55613446722,2274415.0175294615
3047,kano,2014-12-01,32873.86236122948,1173354.6908707556
3048,kano,2015-01-01,38525.30773871769,2978173.795623666
3049,kano,2015-02-01,39545.61138745717,3043183.553796442
3050,kano,2015-03-01,42204.27242155473,3372382.5421381486
3051,kano,2015-04-01,42684.67202203152,3399141.304819245
3052,kano,2015-05-01,46108.46562087566,3780685.3092202283
3053,kano,2015-06-01,48150.68752619532,4025301.362038274
3054,kano,2015-07-01,47758.569748710805,3896567.843474619
3055,kano,2015-08-01,46276.6745934789,3750874.8005387955
3056,kano,2015-09-01,42236.25098562308,3340732.0491450364
3057,kano,2015-10-01,38907.13370228402,3003272.62299318
3058,kano,2015-11-01,33066.711326707744,2394393.339808495
3059,kano,2015-12-01,33330.18626017766,1258092.107082691
3060,kano,2016-01-01,36410.09579025917,2764318.437449665
3061,kano,2016-02-01,38988.95705294087,3060517.3630600446
3062,kano,2016-03-01,42176.85912431027,3403244.3020159183
3063,kano,2016-04-01,42012.536326432404,3334372.514103972
3064,kano,2016-05-01,43864.249543902755,3582828.0541434
3065,kano,2016-06-01,45087.72212840401,3727179.952968433
3066,kano,2016-07-01,44322.843011127916,3544933.1249357564
3067,kano,2016-08-01,44800.71815533114,3535569.889066132
3068,kano,2016-09-01,41893.512688264935,3375544.3611897915
3069,kano,2016-10-01,39334.827539856145,3065134.511632347
3070,kano,2016-11-01,32892.97834588468,2333212.628783344
3071,kano,2016-12-01,32603.339448158426,1422607.780345991
3072,kano,2017-01-01,35872.967684887895,3134083.662110893
3073,kano,2017-02-01,38274.22778520967,3397066.518627301
3074,kano,2017-03-01,41531.49517203893,3770731.770746373
3075,kano,2017-04-01,41504.398081188156,3660822.7472637673
3076,kano,2017-05-01,43028.52040680629,3999458.7140136026
3077,kano,2017-06-01,43098.092090863945,3983446.465054468
3078,kano,2017-07-01,42286.94475211903,3847574.522754446
3079,kano,2017-08-01,44816.07894267331,4186795.4299261733
3080,kano,2017-09-01,42346.32568746902,3817225.0184720503
3081,kano,2017-10-01,38643.7318722456,3453651.70871059
3082,kano,2017-11-01,33219.10317316171,2792605.7260291707
3083,kano,2017-12-01,32338.268944462023,1822735.9541498136
3084,kano,2018-01-01,35448.82297263696,4072152.62112401
3085,kano,2018-02-01,37824.732415007034,4461581.890243445
3086,kano,2018-03-01,39884.005200285326,4677708.516560407
3087,kano,2018-04-01,41691.588365289426,5040087.158151703
3088,kano,2018-05-01,42807.72589768109,5292781.456379161
3089,kano,2018-06-01,41061.79640987777,4982727.696096158
3090,kano,2018-07-01,41758.13400294466,5078545.1080080345
3091,kano,2018-08-01,44066.84848509672,5632490.332990153
3092,kano,2018-09-01,42039.89043499433,5226263.4632900795
3093,kano,2018-10-01,37575.99976365997,4460952.680094408
3094,kano,2018-11-01,32854.59393843237,3660994.8930263
3095,kano,2018-12-01,31850.522617840692,2152141.2456142823
3096,kano,2019-01-01,33826.37948673395,3844030.9936561026
3097,kano,2019-02-01,36578.211814103706,4306811.272680493
3098,kano,2019-03-01,38835.27357650775,4596079.261575115
3099,kano,2019-04-01,40263.25010774995,4853917.642718399
3100,kano,2019-05-01,40957.9592910899,5012436.126603797
3101,kano,2019-06-01,39927.12684571832,4829298.175683988
3102,kano,2019-07-01,40197.111454011916,4920965.334023728
3103,kano,2019-08-01,42402.553016893704,5410604.100941155
3104,kano,2019-09-01,40682.93431461329,5011913.556256988
3105,kano,2019-10-01,36790.49696253145,4378616.99142762
3106,kano,2019-11-01,32121.59063035138,3537767.3410790297
3107,kano,2019-12-01,30818.06751453665,1966806.88632005
3108,kano,2020-01-01,33635.886679295785,3801047.1029415834
3109,kano,2020-02-01,36372.22209941168,4258645.186065201
3110,kano,2020-03-01,38616.5732484363,4544676.970067923
3111,kano,2020-04-01,40036.508148782144,4799627.497714975
3112,kano,2020-05-01,40727.30508657009,4956369.509539743
3113,kano,2020-06-01,39702.27776044262,4775282.65609481
3114,kano,2020-07-01,39970.74195399544,4865921.788616154
3115,kano,2020-08-01,42163.76360196676,5350073.645311057
3116,kano,2020-09-01,40453.82890960084,4955851.268236385
3117,kano,2020-10-01,36583.3117668416,4329645.624878075
3118,kano,2020-11-01,31940.69831874721,3498213.630580449
3119,kano,2020-12-01,30644.51597607049,1944889.741430545
3120,katsina,2008-01-01,26091.26083432408,1204593.5660438412
3121,katsina,2008-02-01,33002.00483805203,1615910.621983348
3122,katsina,2008-03-01,32212.327734139166,1541500.402347714
3123,katsina,2008-04-01,30413.667626485476,1439077.4457057205
3124,katsina,2008-05-01,28698.919827503065,1316924.9256223282
3125,katsina,2008-06-01,26600.355729615687,1197903.6480824547
3126,katsina,2008-07-01,24536.875434632544,1068691.6937314037
3127,katsina,2008-08-01,21263.449879632593,891627.8983164167
3128,katsina,2008-09-01,17145.425640006353,668828.1831972606
3129,katsina,2008-10-01,13379.482425117694,462840.05634912127
3130,katsina,2008-11-01,11559.537185491967,359901.7646363221
3131,katsina,2008-12-01,14220.28593860037,276640.77014960337
3132,katsina,2009-01-01,25220.439732146984,1285407.3705163584
3133,katsina,2009-02-01,33869.57905471439,1875043.778820295
3134,katsina,2009-03-01,32564.93404161664,1806456.5005036343
3135,katsina,2009-04-01,29086.19731608176,1503227.8499329363
3136,katsina,2009-05-01,27272.47989869969,1385044.6466543702
3137,katsina,2009-06-01,25538.824409604735,1281474.7842418975
3138,katsina,2009-07-01,25304.166321396162,1272493.3823972135
3139,katsina,2009-08-01,22068.092613798115,1059444.8198725057
3140,katsina,2009-09-01,17669.84057625152,778784.7317474372
3141,katsina,2009-10-01,14021.15032168425,555782.0912235985
3142,katsina,2009-11-01,11775.888310166238,401452.90589075006
3143,katsina,2009-12-01,14337.250994702443,266942.1095799698
3144,katsina,2010-01-01,25386.614713671617,1320134.297507571
3145,katsina,2010-02-01,33475.03694719857,1846029.644623419
3146,katsina,2010-03-01,33575.83949218705,1877808.2516782943
3147,katsina,2010-04-01,29666.286930147235,1612912.672793656
3148,katsina,2010-05-01,26575.13253283536,1362853.5614496467
3149,katsina,2010-06-01,26107.816235104256,1335982.9844238095
3150,katsina,2010-07-01,25508.77894435244,1295442.6700432084
3151,katsina,2010-08-01,22515.152609114,1117484.2995559499
3152,katsina,2010-09-01,18800.75793334659,886428.8922994897
3153,katsina,2010-10-01,15645.472725392056,682454.3423464727
3154,katsina,2010-11-01,12582.498251304967,465402.69877128146
3155,katsina,2010-12-01,14892.670158550707,296100.60684320115
3156,katsina,2011-01-01,25375.169041437304,1304028.5846980494
3157,katsina,2011-02-01,32341.035315344125,1760466.1386926663
3158,katsina,2011-03-01,33721.97657526438,1865894.1180073717
3159,katsina,2011-04-01,30292.76872446454,1648317.1771387027
3160,katsina,2011-05-01,26857.836360069436,1379903.0136848507
3161,katsina,2011-06-01,26608.550233971277,1373139.5186619675
3162,katsina,2011-07-01,25603.98125939725,1306510.3223106805
3163,katsina,2011-08-01,22622.864256846104,1106480.3757527072
3164,katsina,2011-09-01,19779.848922961854,911493.7078513061
3165,katsina,2011-10-01,17111.041680483697,777306.966274833
3166,katsina,2011-11-01,13569.298821953653,523185.65422986494
3167,katsina,2011-12-01,15381.072748173576,326794.3263255133
3168,katsina,2012-01-01,25444.55408319675,1315206.645718544
3169,katsina,2012-02-01,31768.016945476244,1756438.8997594095
3170,katsina,2012-03-01,32695.46532130153,1845218.1052986046
3171,katsina,2012-04-01,29917.92579682409,1612994.1230648991
3172,katsina,2012-05-01,27577.25739219462,1466312.921938518
3173,katsina,2012-06-01,27318.061284636038,1457104.0586668854
3174,katsina,2012-07-01,25988.355990474905,1359668.417883593
3175,katsina,2012-08-01,23011.65531999806,1124488.0921478972
3176,katsina,2012-09-01,20580.804082130708,983211.2554940695
3177,katsina,2012-10-01,17597.23177709689,804901.9527045516
3178,katsina,2012-11-01,14171.955503562209,557690.2406614046
3179,katsina,2012-12-01,15660.252418266116,351452.73607738514
3180,katsina,2013-01-01,27564.58961914725,1660926.2170658577
3181,katsina,2013-02-01,32804.195849773154,2119493.636489255
3182,katsina,2013-03-01,33146.66926338064,2074760.0666044648
3183,katsina,2013-04-01,30464.95942781747,1814454.9430079474
3184,katsina,2013-05-01,29640.031054487717,1808094.022570091
3185,katsina,2013-06-01,29923.94936732854,1844047.0827203006
3186,katsina,2013-07-01,28651.225350693217,1718242.082200907
3187,katsina,2013-08-01,25240.08536666248,1463541.7126049164
3188,katsina,2013-09-01,22569.40310110563,1265379.6030810415
3189,katsina,2013-10-01,18778.75618258028,973783.8559448859
3190,katsina,2013-11-01,15210.370310216063,680794.2657877865
3191,katsina,2013-12-01,16768.510254143603,411488.0340070715
3192,katsina,2014-01-01,27877.549051593065,1843443.5927000209
3193,katsina,2014-02-01,33289.14847146232,2300085.9448474823
3194,katsina,2014-03-01,33159.260813719884,2241651.513810889
3195,katsina,2014-04-01,31342.842899368858,2034561.134587886
3196,katsina,2014-05-01,31270.377461404943,2107141.3189286003
3197,katsina,2014-06-01,32728.521676016047,2188828.9924616897
3198,katsina,2014-07-01,31720.89942329956,2158403.2784933574
3199,katsina,2014-08-01,28000.80189313652,1828199.1436972925
3200,katsina,2014-09-01,25171.7521441573,1569701.788834647
3201,katsina,2014-10-01,20593.706411734198,1180899.835319339
3202,katsina,2014-11-01,16555.186043720663,818162.8450462278
3203,katsina,2014-12-01,17915.43744766456,483141.9987382415
3204,katsina,2015-01-01,28392.583953110014,1946554.9859767605
3205,katsina,2015-02-01,34438.60971462601,2482941.4872167087
3206,katsina,2015-03-01,34251.12460128275,2389473.122634134
3207,katsina,2015-04-01,33760.54795725801,2334260.1818249887
3208,katsina,2015-05-01,33649.99153815479,2435457.8885827675
3209,katsina,2015-06-01,34918.31390151114,2454934.466732981
3210,katsina,2015-07-01,33530.21349585991,2305816.5939452085
3211,katsina,2015-08-01,30442.217910480318,2064224.5180512522
3212,katsina,2015-09-01,28153.067414847574,1895845.940062498
3213,katsina,2015-10-01,22851.199843372793,1396659.3054506024
3214,katsina,2015-11-01,18345.10173193784,989731.0589442027
3215,katsina,2015-12-01,19275.212657970773,585767.2333883588
3216,katsina,2016-01-01,29899.483375841475,2115922.6747841863
3217,katsina,2016-02-01,36148.804162603985,2687831.9368041377
3218,katsina,2016-03-01,37502.300591740015,2848418.9581376053
3219,katsina,2016-04-01,37934.090581575925,2899012.9850076456
3220,katsina,2016-05-01,36157.34791960054,2755103.6312871356
3221,katsina,2016-06-01,36522.32830873112,2639671.3566744234
3222,katsina,2016-07-01,35047.98486876304,2556827.476489408
3223,katsina,2016-08-01,33609.43159326729,2421133.9009077083
3224,katsina,2016-09-01,31752.144805592718,2325783.4229537
3225,katsina,2016-10-01,24847.69820287349,1622733.3856040274
3226,katsina,2016-11-01,20311.954964305027,1199488.9399852
3227,katsina,2016-12-01,20950.936020133187,804822.1362077568
3228,katsina,2017-01-01,31645.424673916154,2644071.0417500245
3229,katsina,2017-02-01,38973.991835135595,3451222.3930352526
3230,katsina,2017-03-01,40900.413363023006,3546253.2822904405
3231,katsina,2017-04-01,42293.31556677679,3843371.3191770595
3232,katsina,2017-05-01,38412.542833187435,3382417.8430689946
3233,katsina,2017-06-01,36898.806910370826,3189390.200545407
3234,katsina,2017-07-01,36509.72903030983,3130334.0752067575
3235,katsina,2017-08-01,36735.39313577438,3179630.0923310644
3236,katsina,2017-09-01,34932.94081713656,3087962.0799838025
3237,katsina,2017-10-01,27318.115980919112,2177210.2069967897
3238,katsina,2017-11-01,22348.900569739726,1591489.8959692714
3239,katsina,2017-12-01,22673.098431945014,1183763.8363438246
3240,katsina,2018-01-01,31662.201522276813,3424729.563634133
3241,katsina,2018-02-01,39434.56898649545,4608042.741726409
3242,katsina,2018-03-01,41239.10377697676,4682247.3961748155
3243,katsina,2018-04-01,43523.30344129175,5236976.9185019955
3244,katsina,2018-05-01,38208.30175435991,4356663.883779509
3245,katsina,2018-06-01,35939.34032146361,4118919.323695121
3246,katsina,2018-07-01,36150.77703213649,4014197.7622664236
3247,katsina,2018-08-01,36753.84936786562,4165867.8286697585
3248,katsina,2018-09-01,34704.13329735874,3961600.772588622
3249,katsina,2018-10-01,27598.333833347926,2897284.8571320614
3250,katsina,2018-11-01,22784.027704078973,2123448.9210445387
3251,katsina,2018-12-01,22774.345891219786,1406284.882211112
3252,katsina,2019-01-01,31007.334893855594,3342613.0235085306
3253,katsina,2019-02-01,38596.400483817466,4635686.6288199425
3254,katsina,2019-03-01,40643.8621576696,4792647.068441061
3255,katsina,2019-04-01,42362.3285658943,5141810.280294665
3256,katsina,2019-05-01,37703.969056726535,4335237.258231153
3257,katsina,2019-06-01,35846.47161497841,4078053.4114211183
3258,katsina,2019-07-01,35722.64390849814,4068735.144104735
3259,katsina,2019-08-01,36455.67837253353,4203091.570845195
3260,katsina,2019-09-01,34078.512329632584,3905955.2771172225
3261,katsina,2019-10-01,27276.168628758925,2874984.6001261952
3262,katsina,2019-11-01,22526.560769382366,2086789.3019034837
3263,katsina,2019-12-01,22462.815396778435,1345258.3691326594
3264,katsina,2020-01-01,30950.018287331834,3330324.1091855243
3265,katsina,2020-02-01,38525.0556001847,4618635.677825661
3266,katsina,2020-03-01,40568.732570980785,4775020.152719056
3267,katsina,2020-04-01,42284.02241910182,5122896.881588932
3268,katsina,2020-05-01,37634.2738195768,4319294.386842897
3269,katsina,2020-06-01,35780.20993477099,4063057.0357264737
3270,katsina,2020-07-01,35656.611122000984,4053772.957494386
3271,katsina,2020-08-01,36388.290582515845,4187634.4838332008
3272,katsina,2020-09-01,34015.518696390674,3891591.293604333
3273,katsina,2020-10-01,27225.74902868294,2864416.013136426
3274,katsina,2020-11-01,22484.92075019426,2079123.194266424
3275,katsina,2020-12-01,22421.293209982297,1340331.0283937673
3276,kebbi,2008-01-01,12534.215559589715,315701.0371044412
3277,kebbi,2008-02-01,15746.032855056872,413613.8527356209
3278,kebbi,2008-03-01,15820.113183300853,403832.7036224625
3279,kebbi,2008-04-01,15033.809603260039,386626.6420760852
3280,kebbi,2008-05-01,13432.342140945972,335860.34006717114
3281,kebbi,2008-06-01,12992.94681088625,320940.5920606172
3282,kebbi,2008-07-01,12782.970351025451,317327.72110785503
3283,kebbi,2008-08-01,11787.164141879846,285043.9987828106
3284,kebbi,2008-09-01,9785.606774294469,224385.63218956126
3285,kebbi,2008-10-01,7014.4935279709725,135171.11767526396
3286,kebbi,2008-11-01,5854.618243269283,100466.13398209352
3287,kebbi,2008-12-01,6987.87687444566,75685.24002762475
3288,kebbi,2009-01-01,12494.86506413301,351436.782230501
3289,kebbi,2009-02-01,15814.461040371745,478476.3900401094
3290,kebbi,2009-03-01,16799.3523808789,517824.37837306404
3291,kebbi,2009-04-01,16255.27216304307,504143.7662677094
3292,kebbi,2009-05-01,14523.408655736182,426151.08703354944
3293,kebbi,2009-06-01,14028.897906962136,412264.66037156817
3294,kebbi,2009-07-01,14242.856427057675,430850.7522004895
3295,kebbi,2009-08-01,13631.316717035825,403106.1752421517
3296,kebbi,2009-09-01,11020.663542126897,295565.58440545655
3297,kebbi,2009-10-01,8109.561769995729,193211.07045527344
3298,kebbi,2009-11-01,6690.638747826665,139448.1099166033
3299,kebbi,2009-12-01,7634.793729586543,86050.63100314215
3300,kebbi,2010-01-01,13029.342261124599,405658.8381552817
3301,kebbi,2010-02-01,16509.888479383295,552381.043820918
3302,kebbi,2010-03-01,17760.87230239057,608280.9460739417
3303,kebbi,2010-04-01,17639.34474131638,604503.9980215003
3304,kebbi,2010-05-01,16464.553632730924,542500.9618319354
3305,kebbi,2010-06-01,16067.252847325639,527600.2045568476
3306,kebbi,2010-07-01,16076.380021292554,546876.6903293437
3307,kebbi,2010-08-01,15696.284685348748,533735.0077210384
3308,kebbi,2010-09-01,12468.63493755399,365774.51692020055
3309,kebbi,2010-10-01,9452.191882741612,261166.31264775377
3310,kebbi,2010-11-01,7782.480135524505,188939.97078596492
3311,kebbi,2010-12-01,8540.00269661517,109611.83949705245
3312,kebbi,2011-01-01,14103.534666207539,464486.98215477675
3313,kebbi,2011-02-01,17127.176844947422,616829.3168148986
3314,kebbi,2011-03-01,18500.27387828141,670394.5863852976
3315,kebbi,2011-04-01,18942.610429733613,684984.2815795352
3316,kebbi,2011-05-01,18590.234464170597,680350.1210812788
3317,kebbi,2011-06-01,18436.840908089904,676655.4920291011
3318,kebbi,2011-07-01,18383.95445430306,670128.3378606907
3319,kebbi,2011-08-01,17541.26101712768,645014.4081761201
3320,kebbi,2011-09-01,14143.18167629712,468116.2256491479
3321,kebbi,2011-10-01,10667.459344753144,329622.04288121324
3322,kebbi,2011-11-01,8952.24280267661,245012.5526908896
3323,kebbi,2011-12-01,9571.94743874701,141158.49190487972
3324,kebbi,2012-01-01,15571.834515307039,576706.1626105476
3325,kebbi,2012-02-01,18213.389190083755,697098.1847404529
3326,kebbi,2012-03-01,19345.375997096868,761325.9778993005
3327,kebbi,2012-04-01,20287.663662263694,785566.0760218167
3328,kebbi,2012-05-01,20476.34049398003,797085.9937691422
3329,kebbi,2012-06-01,20856.563997677506,821763.5075370462
3330,kebbi,2012-07-01,21013.295001723713,840600.8034456255
3331,kebbi,2012-08-01,19316.166403799165,761148.7966162896
3332,kebbi,2012-09-01,15724.574960599755,575731.7265580324
3333,kebbi,2012-10-01,11894.700229440636,393839.37375554244
3334,kebbi,2012-11-01,10172.454205309554,304285.2251889698
3335,kebbi,2012-12-01,10756.078847706212,177573.6481286823
3336,kebbi,2013-01-01,15630.72817551124,606003.053064295
3337,kebbi,2013-02-01,18178.37065412693,729543.3920085456
3338,kebbi,2013-03-01,19453.63573456401,777739.2392073312
3339,kebbi,2013-04-01,20025.67629057077,834054.1620276326
3340,kebbi,2013-05-01,20392.82859656514,831778.4879256353
3341,kebbi,2013-06-01,21216.354720191288,887275.27020995
3342,kebbi,2013-07-01,21004.387664283215,857279.6659240385
3343,kebbi,2013-08-01,19079.63369510223,764860.0517091122
3344,kebbi,2013-09-01,15572.976766087273,593596.2689356272
3345,kebbi,2013-10-01,12281.997017291178,421653.67710517277
3346,kebbi,2013-11-01,10411.168563811145,331132.56882306765
3347,kebbi,2013-12-01,11023.482629509117,186274.777431537
3348,kebbi,2014-01-01,15535.768111679126,603170.3374039724
3349,kebbi,2014-02-01,18261.72989876487,759153.2830138835
3350,kebbi,2014-03-01,19674.332144164342,836433.9089442048
3351,kebbi,2014-04-01,19338.487374783395,792931.5695194484
3352,kebbi,2014-05-01,19670.817080623307,824018.1987904966
3353,kebbi,2014-06-01,20690.22618066946,868066.2392820264
3354,kebbi,2014-07-01,20581.889052361625,878531.538661354
3355,kebbi,2014-08-01,19095.101841447206,803897.8797511052
3356,kebbi,2014-09-01,15933.742329415232,611291.9129233113
3357,kebbi,2014-10-01,12799.241577836592,473903.6129356864
3358,kebbi,2014-11-01,10650.835388671512,334110.8228295091
3359,kebbi,2014-12-01,11260.069245486267,195263.3599519053
3360,kebbi,2015-01-01,15828.84487929935,618542.4392655353
3361,kebbi,2015-02-01,18503.85890750789,766657.0751019914
3362,kebbi,2015-03-01,19292.497494812385,795156.2090853857
3363,kebbi,2015-04-01,19150.71109569899,782653.7054274223
3364,kebbi,2015-05-01,19047.464217944264,777891.9914032315
3365,kebbi,2015-06-01,19287.58325297017,779306.3106707109
3366,kebbi,2015-07-01,19730.99279437307,836432.9021191078
3367,kebbi,2015-08-01,19204.75934114384,796363.5683287829
3368,kebbi,2015-09-01,16639.37497860547,654218.6550604418
3369,kebbi,2015-10-01,13179.799885029952,484355.06019678613
3370,kebbi,2015-11-01,10743.569905312494,338029.8532878936
3371,kebbi,2015-12-01,11491.210159547665,210665.14913572322
3372,kebbi,2016-01-01,16138.376612423133,639667.1528729452
3373,kebbi,2016-02-01,18706.841075763525,774528.2815819326
3374,kebbi,2016-03-01,19345.182857223423,788793.8053380292
3375,kebbi,2016-04-01,19269.49321385595,795666.945982183
3376,kebbi,2016-05-01,18781.561882997787,751050.9541503085
3377,kebbi,2016-06-01,18120.912810287828,716825.7775003281
3378,kebbi,2016-07-01,18717.197870823482,775532.458253069
3379,kebbi,2016-08-01,19060.176502143313,808343.1932417018
3380,kebbi,2016-09-01,16794.79262108679,666806.2123031382
3381,kebbi,2016-10-01,13145.560661396185,474728.73653309926
3382,kebbi,2016-11-01,10858.551280955982,354221.21187131165
3383,kebbi,2016-12-01,11688.093466388247,249996.08283463732
3384,kebbi,2017-01-01,15799.631439622068,658228.3684021021
3385,kebbi,2017-02-01,18672.39397753283,804263.9800563084
3386,kebbi,2017-03-01,19764.871264006608,874454.7814067813
3387,kebbi,2017-04-01,19386.17398130704,841716.0313735771
3388,kebbi,2017-05-01,18824.995136590274,803287.8217968204
3389,kebbi,2017-06-01,17609.757880020257,737548.0662431641
3390,kebbi,2017-07-01,18227.945735326724,781743.7276867284
3391,kebbi,2017-08-01,18587.133698382815,845896.8094087167
3392,kebbi,2017-09-01,16075.63011826102,665101.2181839149
3393,kebbi,2017-10-01,12805.536382226894,502437.0913289026
3394,kebbi,2017-11-01,10978.022384452375,396537.7449029731
3395,kebbi,2017-12-01,11751.757412595336,319108.63884885487
3396,kebbi,2018-01-01,16174.105988353347,893915.209427112
3397,kebbi,2018-02-01,19579.08062110543,1142612.104161037
3398,kebbi,2018-03-01,20401.16956143086,1243544.3889641492
3399,kebbi,2018-04-01,20144.97226538262,1189779.427851695
3400,kebbi,2018-05-01,19954.561852766306,1210637.9333791889
3401,kebbi,2018-06-01,17969.64861519559,1031580.2008506757
3402,kebbi,2018-07-01,18662.429629903105,1108318.572057373
3403,kebbi,2018-08-01,18927.30020410959,1151695.6510121773
3404,kebbi,2018-09-01,16114.470688209394,914493.8390067852
3405,kebbi,2018-10-01,12878.111485394647,680581.1927934443
3406,kebbi,2018-11-01,11361.099627367958,548704.301678625
3407,kebbi,2018-12-01,12139.849344104572,404810.9649406269
3408,kebbi,2019-01-01,16235.238420253903,917896.9026722314
3409,kebbi,2019-02-01,19478.71665865529,1173466.119160207
3410,kebbi,2019-03-01,20313.12396330367,1263364.1843957389
3411,kebbi,2019-04-01,20205.794351486882,1230865.5978472768
3412,kebbi,2019-05-01,19943.921478378732,1220377.244567612
3413,kebbi,2019-06-01,18196.239805228517,1086793.05858535
3414,kebbi,2019-07-01,18567.413000969023,1127943.008798711
3415,kebbi,2019-08-01,18804.120351761743,1172617.9667988876
3416,kebbi,2019-09-01,16187.671293164438,936866.5222178183
3417,kebbi,2019-10-01,12981.07585299321,700654.121872438
3418,kebbi,2019-11-01,11449.397982333841,559123.1387418337
3419,kebbi,2019-12-01,12147.923800494831,395268.7184791088
3420,kebbi,2020-01-01,16233.376297551675,917688.2169666569
3421,kebbi,2020-02-01,19476.48252081503,1173199.1827090357
3422,kebbi,2020-03-01,20310.79412198529,1263076.7227542102
3423,kebbi,2020-04-01,20203.476820483982,1230585.578421952
3424,kebbi,2020-05-01,19941.633983240376,1220099.6009567496
3425,kebbi,2020-06-01,18194.15276281131,1086545.8562358273
3426,kebbi,2020-07-01,18565.28338633844,1127686.410016222
3427,kebbi,2020-08-01,18801.963587660342,1172351.1476128064
3428,kebbi,2020-09-01,16185.814626238402,936653.479818977
3429,kebbi,2020-10-01,12979.586970882612,700494.8943210046
3430,kebbi,2020-11-01,11448.084778095144,558996.199964712
3431,kebbi,2020-12-01,12146.530477889502,395179.44461400236
3432,kogi,2008-01-01,6406.0497477932795,128341.06839533093
3433,kogi,2008-02-01,7557.177363271062,163120.56993075614
3434,kogi,2008-03-01,8579.736289166747,195507.4443695787
3435,kogi,2008-04-01,9220.640902028179,213653.8490754236
3436,kogi,2008-05-01,8843.386090499806,202647.7297857961
3437,kogi,2008-06-01,8637.736952537132,191781.22331563092
3438,kogi,2008-07-01,8635.788478493781,196645.95658141028
3439,kogi,2008-08-01,8262.215828956116,185448.77407367466
3440,kogi,2008-09-01,7324.267416446522,163159.07044298458
3441,kogi,2008-10-01,5961.1741974387,116736.76169137497
3442,kogi,2008-11-01,5281.037299070335,97184.604701887
3443,kogi,2008-12-01,5448.313129713758,64263.12671601397
3444,kogi,2009-01-01,5966.053663343833,124299.4109120864
3445,kogi,2009-02-01,7112.766477055308,164852.3100085173
3446,kogi,2009-03-01,8212.468767791112,198974.07869871412
3447,kogi,2009-04-01,8892.520358927142,220912.01185939586
3448,kogi,2009-05-01,8496.627203302829,199920.96121770868
3449,kogi,2009-06-01,8129.044274235912,192188.23825673512
3450,kogi,2009-07-01,8066.61188172415,193984.49318972175
3451,kogi,2009-08-01,7983.997281670141,190410.88726566275
3452,kogi,2009-09-01,7083.569258412073,163120.95816976824
3453,kogi,2009-10-01,5841.248316349608,122249.15419618279
3454,kogi,2009-11-01,5134.804499771156,95259.31588509752
3455,kogi,2009-12-01,5215.209151934071,55160.68662361294
3456,kogi,2010-01-01,5761.973666989012,116430.45776462823
3457,kogi,2010-02-01,6888.547144246749,159398.16718611654
3458,kogi,2010-03-01,8024.335385210757,193147.9706251073
